10 000 28 000 MS MISSISSIPPI                             39         72        1506    27999
10 000 49 000 UT UTAH                                    36         77        1387    23999
10 000 02 000 AK ALASKA                                  35         71        1189    25832
10 000 20 000 KS KANSAS                                  35         72        1484    24999
10 000 35 000 NM NEW MEXICO                              32         59        1169    31249
10 000 50 000 VT VERMONT                                 28         50         869    22499
10 000 30 000 MT MONTANA                                 24         46         668    14999
10 000 44 000 RI RHODE ISLAND                            23         28        1014    18749
10 000 16 000 ID IDAHO                                   19         39         682    19999
10 000 46 000 SD SOUTH DAKOTA                            19         34         762    34999
10 000 31 000 NE NEBRASKA                                18         31         874    31666
10 000 56 000 WY WYOMING                                  9         15         242    19999
10 000 38 000 ND NORTH DAKOTA                             5          9          80     9166
11 000 96 000 DC DC Total Mig - US & For              25271      38989     1536616    38144
11 000 97 000 DC DC Total Mig - US                    24574      37902     1487994    38099
11 000 98 000 DC DC Total Mig - Foreign                 697       1087       48622    41666
11 000 11 000 DC DC Non-Migrants                     208523     349940    15294284    41612
11 000 24 000 MD MARYLAND                              9235      17013      477025    33525
11 000 51 000 VA VIRGINIA                              4550       6601      319716    47370
11 000 36 000 NY NEW YORK                              1785       2074      120770    42520
11 000 06 000 CA CALIFORNIA                            1393       1729       94038    40374
11 000 57 000 FR Foreign                                697       1087       48622    41666
11 000 42 000 PA PENNSYLVANIA                           639        816       39246    36220
11 000 37 000 NC NORTH CAROLINA                         614        977       30459    28749
11 000 12 000 FL FLORIDA                                601        845       49089    39816
11 000 25 000 MA MASSACHUSETTS                          578        722       36858    38499
11 000 48 000 TX TEXAS                                  571        829       34956    37930
11 000 17 000 IL ILLINOIS                               535        642       37078    43420
11 000 13 000 GA GEORGIA                                428        627       23411    34518
11 000 34 000 NJ NEW JERSEY                             340        436       23315    44062
