"State_Code_Dest","County_Code_Dest","State_Code_Origin","County_Code_Origin","State_Abbrv","State_Name","Return_Num","Exmpt_Num","Aggr_AGI"
"29","000","13","000","GA","GEORGIA",1372,2898,63747
"29","000","39","000","OH","OHIO",1357,2631,79893
"29","000","04","000","AZ","ARIZONA",1350,2552,53482
"29","000","26","000","MI","MICHIGAN",1316,2662,59401
"29","000","18","000","IN","INDIANA",1263,2494,57947
"29","000","37","000","NC","NORTH CAROLINA",1108,2307,49104
"29","000","36","000","NY","NEW YORK",1073,1889,49739
"29","000","31","000","NE","NEBRASKA",1072,1986,44114
"29","000","55","000","WI","WISCONSIN",912,1767,50499
"29","000","53","000","WA","WASHINGTON",906,1825,52318
"29","000","42","000","PA","PENNSYLVANIA",828,1656,41582
"29","000","27","000","MN","MINNESOTA",812,1441,38834
"29","000","21","000","KY","KENTUCKY",784,1595,32002
"29","000","22","000","LA","LOUISIANA",708,1451,37224
"29","000","01","000","AL","ALABAMA",612,1238,24578
"29","000","32","000","NV","NEVADA",601,1121,22157
"29","000","28","000","MS","MISSISSIPPI",547,1199,23595
"29","000","24","000","MD","MARYLAND",455,854,26085
"29","000","45","000","SC","SOUTH CAROLINA",440,861,17309
"29","000","34","000","NJ","NEW JERSEY",408,805,27399
"29","000","49","000","UT","UTAH",391,952,15141
"29","000","41","000","OR","OREGON",388,715,11706
"29","000","25","000","MA","MASSACHUSETTS",352,589,24821
"29","000","35","000","NM","NEW MEXICO",342,661,13599
"29","000","15","000","HI","HAWAII",327,693,12650
"29","000","02","000","AK","ALASKA",241,555,9407
"29","000","46","000","SD","SOUTH DAKOTA",228,448,8302
"29","000","09","000","CT","CONNECTICUT",215,389,17087
"29","000","16","000","ID","IDAHO",191,396,5862
"29","000","56","000","WY","WYOMING",160,322,5556
"29","000","30","000","MT","MONTANA",148,304,2390
"29","000","38","000","ND","NORTH DAKOTA",114,241,5334
"29","000","11","000","DC","DISTRICT OF COLUMBIA",112,148,6246
"29","000","54","000","WV","WEST VIRGINIA",112,255,4989
"29","000","33","000","NH","NEW HAMPSHIRE",99,193,5918
"29","000","23","000","ME","MAINE",86,137,2432
"29","000","10","000","DE","DELAWARE",81,161,4281
"29","000","50","000","VT","VERMONT",48,76,2007
"29","000","44","000","RI","RHODE ISLAND",46,78,2338
"30","000","96","000","MT","MT Total Mig - US & For",15649,28467,640515
"30","000","97","000","MT","MT Total Mig - US",15235,27806,631371
"30","000","98","000","MT","MT Total Mig - Foreign",414,661,9144
"30","000","30","000","MT","MT Non-Migrants",368627,752908,18049174
"30","000","53","000","WA","WASHINGTON",1746,3138,66468
"30","000","06","000","CA","CALIFORNIA",1656,2947,80258
"30","000","16","000","ID","IDAHO",877,1729,34962
"30","000","08","000","CO","COLORADO",875,1495,38818
"30","000","56","000","WY","WYOMING",812,1465,31361
"30","000","41","000","OR","OREGON",744,1340,27029
"30","000","04","000","AZ","ARIZONA",651,1226,26428
"30","000","48","000","TX","TEXAS",595,1238,28703
"30","000","27","000","MN","MINNESOTA",521,859,20686
"30","000","49","000","UT","UTAH",454,916,17302
"30","000","32","000","NV","NEVADA",425,793,15965
"30","000","12","000","FL","FLORIDA",424,768,15783
"30","000","38","000","ND","NORTH DAKOTA",418,746,13907
"30","000","57","000","FR","Foreign",414,661,9144
"30","000","02","000","AK","ALASKA",341,665,16964
"30","000","26","000","MI","MICHIGAN",320,585,9550
"30","000","17","000","IL","ILLINOIS",250,455,18663
"30","000","55","000","WI","WISCONSIN",250,407,7751
"30","000","36","000","NY","NEW YORK",249,383,9479
"30","000","46","000","SD","SOUTH DAKOTA",248,447,8322
"30","000","42","000","PA","PENNSYLVANIA",227,395,10664
"30","000","51","000","VA","VIRGINIA",211,432,15768
"30","000","13","000","GA","GEORGIA",206,388,6047
"30","000","39","000","OH","OHIO",201,346,7591
"30","000","37","000","NC","NORTH CAROLINA",193,361,7173
"30","000","29","000","MO","MISSOURI",181,395,7163
"30","000","35","000","NM","NEW MEXICO",177,345,8056
"30","000","31","000","NE","NEBRASKA",148,291,6831
"30","000","19","000","IA","IOWA",144,276,5992
"30","000","40","000","OK","OKLAHOMA",144,326,6037
"30","000","47","000","TN","TENNESSEE",141,251,3815
"30","000","18","000","IN","INDIANA",132,250,6210
"30","000","15","000","HI","HAWAII",130,219,4060
"30","000","20","000","KS","KANSAS",118,209,4872
"30","000","25","000","MA","MASSACHUSETTS",110,150,4439
"30","000","24","000","MD","MARYLAND",99,172,5861
"30","000","45","000","SC","SOUTH CAROLINA",87,148,3461
"30","000","05","000","AR","ARKANSAS",80,167,2349
"30","000","34","000","NJ","NEW JERSEY",78,138,3530
"30","000","22","000","LA","LOUISIANA",72,135,5533
"30","000","01","000","AL","ALABAMA",68,130,2147
"30","000","33","000","NH","NEW HAMPSHIRE",67,95,2432
"30","000","21","000","KY","KENTUCKY",64,111,1783
"30","000","50","000","VT","VERMONT",62,74,1682
"30","000","28","000","MS","MISSISSIPPI",56,117,1444
"30","000","23","000","ME","MAINE",49,87,1955
"30","000","09","000","CT","CONNECTICUT",46,70,2551
"30","000","54","000","WV","WEST VIRGINIA",31,51,1384
"30","000","11","000","DC","DISTRICT OF COLUMBIA",23,31,1212
"30","000","44","000","RI","RHODE ISLAND",18,27,650
"30","000","10","000","DE","DELAWARE",16,17,281
"31","000","96","000","NE","NE Total Mig - US & For",21176,41148,849926
"31","000","97","000","NE","NE Total Mig - US",20324,39865,832749
"31","000","98","000","NE","NE Total Mig - Foreign",852,1283,17177
"31","000","31","000","NE","NE Non-Migrants",684154,1497466,38927590
"31","000","19","000","IA","IOWA",3307,5959,114261
"31","000","06","000","CA","CALIFORNIA",1516,3112,59751
"31","000","08","000","CO","COLORADO",1457,2798,54962
"31","000","20","000","KS","KANSAS",1346,2650,53346
"31","000","48","000","TX","TEXAS",1278,2740,54258
"31","000","29","000","MO","MISSOURI",976,1879,42919
"31","000","46","000","SD","SOUTH DAKOTA",893,1636,31129
"31","000","57","000","FR","Foreign",852,1283,17177
"31","000","12","000","FL","FLORIDA",845,1634,29089
"31","000","04","000","AZ","ARIZONA",761,1554,30928
"31","000","17","000","IL","ILLINOIS",723,1373,37552
"31","000","27","000","MN","MINNESOTA",675,1233,27566
"31","000","56","000","WY","WYOMING",419,800,31210
"31","000","53","000","WA","WASHINGTON",383,778,16441
"31","000","13","000","GA","GEORGIA",339,736,16045
"31","000","26","000","MI","MICHIGAN",322,650,12510
"31","000","51","000","VA","VIRGINIA",308,662,16517
"31","000","36","000","NY","NEW YORK",284,473,12246
"31","000","39","000","OH","OHIO",284,551,13343
"31","000","55","000","WI","WISCONSIN",280,540,11927
"31","000","32","000","NV","NEVADA",273,538,10923
"31","000","40","000","OK","OKLAHOMA",263,578,10151
"31","000","37","000","NC","NORTH CAROLINA",253,542,12523
"31","000","42","000","PA","PENNSYLVANIA",235,464,11178
"31","000","47","000","TN","TENNESSEE",227,466,8603
"31","000","18","000","IN","INDIANA",209,418,9316
"31","000","49","000","UT","UTAH",198,484,6959
"31","000","05","000","AR","ARKANSAS",188,378,7041
"31","000","41","000","OR","OREGON",177,330,6542
"31","000","35","000","NM","NEW MEXICO",156,327,5843
"31","000","38","000","ND","NORTH DAKOTA",154,307,6751
"31","000","16","000","ID","IDAHO",143,339,5093
"31","000","01","000","AL","ALABAMA",137,297,7676
"31","000","30","000","MT","MONTANA",133,239,3600
"31","000","24","000","MD","MARYLAND",126,246,6823
"31","000","34","000","NJ","NEW JERSEY",124,221,6502
"31","000","21","000","KY","KENTUCKY",106,226,5261
"31","000","22","000","LA","LOUISIANA",105,240,3849
"31","000","15","000","HI","HAWAII",103,210,3876
"31","000","25","000","MA","MASSACHUSETTS",98,180,5212
"31","000","45","000","SC","SOUTH CAROLINA",98,221,4368
"31","000","28","000","MS","MISSISSIPPI",90,184,2763
"31","000","02","000","AK","ALASKA",84,176,4188
"31","000","09","000","CT","CONNECTICUT",72,152,3897
"31","000","54","000","WV","WEST VIRGINIA",34,75,1459
"31","000","23","000","ME","MAINE",30,55,1177
"31","000","11","000","DC","DISTRICT OF COLUMBIA",29,48,1624
"31","000","33","000","NH","NEW HAMPSHIRE",26,48,1070
"31","000","44","000","RI","RHODE ISLAND",24,65,790
"31","000","10","000","DE","DELAWARE",19,33,1152
"31","000","50","000","VT","VERMONT",14,20,537
"32","000","96","000","NV","NV Total Mig - US & For",52333,96624,2390087
"32","000","97","000","NV","NV Total Mig - US",50776,93997,2332959
"32","000","98","000","NV","NV Total Mig - Foreign",1557,2627,57128
"32","000","32","000","NV","NV Non-Migrants",957278,2053771,54369488
"32","000","06","000","CA","CALIFORNIA",16914,32269,764541
"32","000","04","000","AZ","ARIZONA",3316,6741,137256
"32","000","12","000","FL","FLORIDA",2340,4080,96296
"32","000","48","000","TX","TEXAS",2338,4422,107288
"32","000","49","000","UT","UTAH",1852,3988,76576
"32","000","53","000","WA","WASHINGTON",1829,3261,96044
"32","000","57","000","FR","Foreign",1557,2627,57128
"32","000","17","000","IL","ILLINOIS",1537,2787,75949
"32","000","08","000","CO","COLORADO",1457,2594,59662
"32","000","26","000","MI","MICHIGAN",1444,2454,92494
"32","000","36","000","NY","NEW YORK",1439,2284,78410
"32","000","41","000","OR","OREGON",1333,2316,55306
"32","000","39","000","OH","OHIO",1157,1882,49436
"32","000","15","000","HI","HAWAII",1100,2025,47138
"32","000","16","000","ID","IDAHO",850,1734,32727
"32","000","51","000","VA","VIRGINIA",720,1385,38902
"32","000","13","000","GA","GEORGIA",708,1357,32376
"32","000","35","000","NM","NEW MEXICO",678,1281,28953
"32","000","42","000","PA","PENNSYLVANIA",657,1069,33148
"32","000","34","000","NJ","NEW JERSEY",582,976,31213
"32","000","55","000","WI","WISCONSIN",562,885,22663
"32","000","37","000","NC","NORTH CAROLINA",552,1014,26358
"32","000","29","000","MO","MISSOURI",551,1004,26622
"32","000","27","000","MN","MINNESOTA",547,905,26513
"32","000","18","000","IN","INDIANA",505,899,27109
"32","000","47","000","TN","TENNESSEE",425,750,19809
"32","000","25","000","MA","MASSACHUSETTS",409,600,17102
"32","000","24","000","MD","MARYLAND",394,686,21977
"32","000","30","000","MT","MONTANA",362,659,17552
"32","000","02","000","AK","ALASKA",361,708,19954
"32","000","40","000","OK","OKLAHOMA",347,670,14186
"32","000","20","000","KS","KANSAS",302,607,13867
"32","000","45","000","SC","SOUTH CAROLINA",280,553,14530
"32","000","19","000","IA","IOWA",278,482,11538
"32","000","22","000","LA","LOUISIANA",273,497,11383
"32","000","31","000","NE","NEBRASKA",249,443,14863
"32","000","21","000","KY","KENTUCKY",246,452,12994
"32","000","56","000","WY","WYOMING",234,453,10828
"32","000","05","000","AR","ARKANSAS",225,419,8055
"32","000","09","000","CT","CONNECTICUT",223,332,11926
"32","000","01","000","AL","ALABAMA",203,372,7159
"32","000","28","000","MS","MISSISSIPPI",193,342,6855
"32","000","46","000","SD","SOUTH DAKOTA",164,291,7532
"32","000","38","000","ND","NORTH DAKOTA",138,253,5830
"32","000","23","000","ME","MAINE",97,168,3577
"32","000","33","000","NH","NEW HAMPSHIRE",92,140,4338
"32","000","44","000","RI","RHODE ISLAND",87,143,3523
"32","000","54","000","WV","WEST VIRGINIA",79,137,4346
"32","000","11","000","DC","DISTRICT OF COLUMBIA",58,72,2554
"32","000","10","000","DE","DELAWARE",51,91,2485
"32","000","50","000","VT","VERMONT",38,65,1214
"33","000","96","000","NH","NH Total Mig - US & For",19230,32081,1022092
"33","000","97","000","NH","NH Total Mig - US",18583,31213,1002121
"33","000","98","000","NH","NH Total Mig - Foreign",647,868,19972
"33","000","33","000","NH","NH Non-Migrants",527531,1083445,34455102
"33","000","25","000","MA","MASSACHUSETTS",6122,9891,343661
"33","000","23","000","ME","MAINE",1816,2897,74325
"33","000","12","000","FL","FLORIDA",1407,2380,52958
"33","000","50","000","VT","VERMONT",1373,2143,53660
"33","000","36","000","NY","NEW YORK",1093,1782,66424
"33","000","09","000","CT","CONNECTICUT",679,1111,49200
"33","000","57","000","FR","Foreign",647,868,19972
"33","000","06","000","CA","CALIFORNIA",644,1138,37899
"33","000","42","000","PA","PENNSYLVANIA",398,685,22340
"33","000","37","000","NC","NORTH CAROLINA",397,723,18892
"33","000","51","000","VA","VIRGINIA",386,727,26586
"33","000","48","000","TX","TEXAS",365,699,29401
"33","000","34","000","NJ","NEW JERSEY",331,621,29516
"33","000","44","000","RI","RHODE ISLAND",329,540,15741
"33","000","08","000","CO","COLORADO",241,427,14184
"33","000","24","000","MD","MARYLAND",230,413,16767
"33","000","04","000","AZ","ARIZONA",226,405,8935
"33","000","39","000","OH","OHIO",216,381,13445
"33","000","13","000","GA","GEORGIA",205,378,9337
"33","000","17","000","IL","ILLINOIS",185,306,11407
"33","000","53","000","WA","WASHINGTON",173,311,9373
"33","000","45","000","SC","SOUTH CAROLINA",153,298,7338
"33","000","47","000","TN","TENNESSEE",141,294,6227
"33","000","26","000","MI","MICHIGAN",140,263,8004
"33","000","18","000","IN","INDIANA",94,182,7584
"33","000","41","000","OR","OREGON",93,154,5268
"33","000","32","000","NV","NEVADA",89,156,3848
"33","000","29","000","MO","MISSOURI",84,147,7493
"33","000","55","000","WI","WISCONSIN",83,135,4383
"33","000","27","000","MN","MINNESOTA",77,134,3646
"33","000","01","000","AL","ALABAMA",66,131,5039
"33","000","49","000","UT","UTAH",64,132,2229
"33","000","21","000","KY","KENTUCKY",63,126,3684
"33","000","35","000","NM","NEW MEXICO",54,91,2528
"33","000","20","000","KS","KANSAS",53,111,2662
"33","000","15","000","HI","HAWAII",51,80,2625
"33","000","11","000","DC","DISTRICT OF COLUMBIA",49,66,3611
"33","000","22","000","LA","LOUISIANA",46,79,1826
"33","000","40","000","OK","OKLAHOMA",44,83,1743
"33","000","30","000","MT","MONTANA",41,63,1441
"33","000","19","000","IA","IOWA",40,79,3480
"33","000","02","000","AK","ALASKA",38,71,1865
"33","000","10","000","DE","DELAWARE",32,54,1453
"33","000","28","000","MS","MISSISSIPPI",28,44,1115
"33","000","56","000","WY","WYOMING",27,50,1176
"33","000","05","000","AR","ARKANSAS",24,46,1045
"33","000","54","000","WV","WEST VIRGINIA",23,48,1137
"33","000","31","000","NE","NEBRASKA",22,35,2181
"33","000","16","000","ID","IDAHO",20,37,815
"33","000","46","000","SD","SOUTH DAKOTA",17,36,931
"33","000","38","000","ND","NORTH DAKOTA",11,30,1695
"34","000","96","000","NJ","NJ Total Mig - US & For",81857,143574,4937498
"34","000","97","000","NJ","NJ Total Mig - US",77106,136559,4765374
"34","000","98","000","NJ","NJ Total Mig - Foreign",4751,7015,172124
"34","000","34","000","NJ","NJ Non-Migrants",3369279,7191252,259862783
"34","000","36","000","NY","NEW YORK",26517,47564,1966626
"34","000","42","000","PA","PENNSYLVANIA",11719,19817,609208
"34","000","12","000","FL","FLORIDA",7389,13008,290947
"34","000","57","000","FR","Foreign",4751,7015,172124
"34","000","06","000","CA","CALIFORNIA",3737,6559,281674
"34","000","51","000","VA","VIRGINIA",2487,4543,136922
"34","000","37","000","NC","NORTH CAROLINA",2160,4075,88549
"34","000","48","000","TX","TEXAS",1977,3671,129154
"34","000","25","000","MA","MASSACHUSETTS",1917,3147,136584
"34","000","24","000","MD","MARYLAND",1886,3314,107898
"34","000","09","000","CT","CONNECTICUT",1731,3145,154208
"34","000","13","000","GA","GEORGIA",1712,3287,83361
"34","000","17","000","IL","ILLINOIS",1502,2744,121180
"34","000","39","000","OH","OHIO",1096,1931,65442
"34","000","10","000","DE","DELAWARE",1015,1773,51944
"34","000","26","000","MI","MICHIGAN",895,1636,55187
"34","000","45","000","SC","SOUTH CAROLINA",805,1425,28688
"34","000","04","000","AZ","ARIZONA",714,1242,42989
"34","000","08","000","CO","COLORADO",534,928,29507
"34","000","53","000","WA","WASHINGTON",512,972,32347
"34","000","18","000","IN","INDIANA",475,843,27191
"34","000","47","000","TN","TENNESSEE",468,865,21726
"34","000","29","000","MO","MISSOURI",435,738,25442
"34","000","32","000","NV","NEVADA",434,715,22950
"34","000","27","000","MN","MINNESOTA",395,684,29855
"34","000","44","000","RI","RHODE ISLAND",358,568,17099
"34","000","11","000","DC","DISTRICT OF COLUMBIA",323,455,18219
"34","000","33","000","NH","NEW HAMPSHIRE",304,497,16378
"34","000","55","000","WI","WISCONSIN",302,549,19403
"34","000","21","000","KY","KENTUCKY",280,527,14906
"34","000","15","000","HI","HAWAII",268,486,9647
"34","000","22","000","LA","LOUISIANA",265,429,12879
"34","000","01","000","AL","ALABAMA",260,487,11724
"34","000","20","000","KS","KANSAS",241,420,13332
"34","000","19","000","IA","IOWA",206,332,8913
"34","000","23","000","ME","MAINE",196,303,7919
"34","000","40","000","OK","OKLAHOMA",177,301,7113
"34","000","41","000","OR","OREGON",165,289,6637
"34","000","54","000","WV","WEST VIRGINIA",163,284,5881
"34","000","50","000","VT","VERMONT",159,229,8058
"34","000","49","000","UT","UTAH",147,309,9116
"34","000","35","000","NM","NEW MEXICO",135,205,5724
"34","000","28","000","MS","MISSISSIPPI",125,225,5370
"34","000","05","000","AR","ARKANSAS",121,249,8531
"34","000","02","000","AK","ALASKA",89,196,3685
"34","000","31","000","NE","NEBRASKA",89,175,5684
"34","000","16","000","ID","IDAHO",60,126,3249
"34","000","38","000","ND","NORTH DAKOTA",52,118,2657
"34","000","46","000","SD","SOUTH DAKOTA",37,68,1775
"34","000","30","000","MT","MONTANA",36,47,840
"34","000","56","000","WY","WYOMING",36,59,1050
"35","000","96","000","NM","NM Total Mig - US & For",31204,62937,1357224
"35","000","97","000","NM","NM Total Mig - US",29994,60720,1324490
"35","000","98","000","NM","NM Total Mig - Foreign",1210,2217,32734
"35","000","35","000","NM","NM Non-Migrants",713850,1522280,34007287
"35","000","48","000","TX","TEXAS",5606,11759,227224
"35","000","04","000","AZ","ARIZONA",4094,9528,139408
"35","000","06","000","CA","CALIFORNIA",3479,6823,169716
"35","000","08","000","CO","COLORADO",2353,4669,111078
"35","000","12","000","FL","FLORIDA",1260,2414,57299
"35","000","57","000","FR","Foreign",1210,2217,32734
"35","000","32","000","NV","NEVADA",940,1923,39537
"35","000","53","000","WA","WASHINGTON",737,1320,33106
"35","000","40","000","OK","OKLAHOMA",623,1248,24674
"35","000","36","000","NY","NEW YORK",620,1009,34162
"35","000","17","000","IL","ILLINOIS",617,1138,30425
"35","000","49","000","UT","UTAH",589,1393,20298
"35","000","51","000","VA","VIRGINIA",561,1143,38006
"35","000","20","000","KS","KANSAS",486,1087,16693
"35","000","13","000","GA","GEORGIA",471,994,23254
"35","000","26","000","MI","MICHIGAN",452,877,22834
"35","000","39","000","OH","OHIO",449,826,21570
"35","000","41","000","OR","OREGON",443,762,17405
"35","000","37","000","NC","NORTH CAROLINA",404,851,22276
"35","000","29","000","MO","MISSOURI",370,677,15526
"35","000","42","000","PA","PENNSYLVANIA",358,585,18814
"35","000","27","000","MN","MINNESOTA",304,528,13977
"35","000","47","000","TN","TENNESSEE",291,576,13287
"35","000","24","000","MD","MARYLAND",275,507,18886
"35","000","55","000","WI","WISCONSIN",272,472,12175
"35","000","18","000","IN","INDIANA",264,497,12496
"35","000","25","000","MA","MASSACHUSETTS",254,385,11921
"35","000","22","000","LA","LOUISIANA",242,450,12461
"35","000","05","000","AR","ARKANSAS",235,514,8580
"35","000","16","000","ID","IDAHO",235,517,10102
"35","000","56","000","WY","WYOMING",214,447,10795
"35","000","02","000","AK","ALASKA",205,421,10090
"35","000","30","000","MT","MONTANA",201,400,8228
"35","000","34","000","NJ","NEW JERSEY",200,341,12809
"35","000","15","000","HI","HAWAII",199,393,9226
"35","000","01","000","AL","ALABAMA",183,402,8908
"35","000","31","000","NE","NEBRASKA",177,371,7723
"35","000","19","000","IA","IOWA",168,305,6389
"35","000","45","000","SC","SOUTH CAROLINA",150,326,7630
"35","000","28","000","MS","MISSISSIPPI",139,260,4636
"35","000","46","000","SD","SOUTH DAKOTA",124,231,4041
"35","000","21","000","KY","KENTUCKY",118,241,4853
"35","000","09","000","CT","CONNECTICUT",116,181,7863
"35","000","23","000","ME","MAINE",97,158,3310
"35","000","38","000","ND","NORTH DAKOTA",85,192,4183
"35","000","33","000","NH","NEW HAMPSHIRE",83,139,3035
"35","000","11","000","DC","DISTRICT OF COLUMBIA",61,82,4551
"35","000","54","000","WV","WEST VIRGINIA",59,109,2258
"35","000","50","000","VT","VERMONT",46,89,1717
"35","000","10","000","DE","DELAWARE",45,88,2664
"35","000","44","000","RI","RHODE ISLAND",40,72,2392
"36","000","96","000","NY","NY Total Mig - US & For",167221,260077,7763025
"36","000","97","000","NY","NY Total Mig - US",148733,236645,7203485
"36","000","98","000","NY","NY Total Mig - Foreign",18488,23432,559540
"36","000","36","000","NY","NY Non-Migrants",7293843,14771903,467497989
"36","000","34","000","NJ","NEW JERSEY",20937,32638,1331301
"36","000","12","000","FL","FLORIDA",19909,33345,663987
"36","000","57","000","FR","Foreign",18488,23432,559540
"36","000","06","000","CA","CALIFORNIA",12641,18474,823542
"36","000","42","000","PA","PENNSYLVANIA",11616,18724,486618
"36","000","25","000","MA","MASSACHUSETTS",7917,10987,393312
"36","000","09","000","CT","CONNECTICUT",7270,11191,515076
"36","000","51","000","VA","VIRGINIA",5915,9743,267522
"36","000","37","000","NC","NORTH CAROLINA",5913,10567,208755
"36","000","48","000","TX","TEXAS",5650,9628,315488
"36","000","13","000","GA","GEORGIA",5086,9422,182956
"36","000","24","000","MD","MARYLAND",4173,6411,186275
"36","000","17","000","IL","ILLINOIS",4083,5855,248378
"36","000","39","000","OH","OHIO",3681,5746,165678
"36","000","26","000","MI","MICHIGAN",2842,4579,119063
"36","000","45","000","SC","SOUTH CAROLINA",2369,3882,76736
"36","000","04","000","AZ","ARIZONA",2078,3445,88514
"36","000","53","000","WA","WASHINGTON",1877,2864,84528
"36","000","08","000","CO","COLORADO",1836,2795,75830
"36","000","11","000","DC","DISTRICT OF COLUMBIA",1494,1809,98506
"36","000","47","000","TN","TENNESSEE",1421,2397,49055
"36","000","18","000","IN","INDIANA",1240,2072,63558
"36","000","50","000","VT","VERMONT",1228,1881,44967
"36","000","29","000","MO","MISSOURI",1222,1972,70633
"36","000","32","000","NV","NEVADA",1205,1884,45161
"36","000","27","000","MN","MINNESOTA",1197,1683,55520
"36","000","44","000","RI","RHODE ISLAND",1182,1785,42996
"36","000","33","000","NH","NEW HAMPSHIRE",1116,1665,47347
"36","000","55","000","WI","WISCONSIN",1025,1581,55404
"36","000","41","000","OR","OREGON",840,1161,32804
"36","000","01","000","AL","ALABAMA",839,1494,25730
"36","000","21","000","KY","KENTUCKY",835,1504,30620
"36","000","23","000","ME","MAINE",824,1244,29254
"36","000","22","000","LA","LOUISIANA",809,1266,37450
"36","000","15","000","HI","HAWAII",715,1142,24990
"36","000","10","000","DE","DELAWARE",642,1057,27355
"36","000","20","000","KS","KANSAS",610,1061,20779
"36","000","40","000","OK","OKLAHOMA",569,1014,19540
"36","000","49","000","UT","UTAH",544,961,23079
"36","000","19","000","IA","IOWA",511,802,17530
"36","000","35","000","NM","NEW MEXICO",414,668,18554
"36","000","05","000","AR","ARKANSAS",398,679,16846
"36","000","28","000","MS","MISSISSIPPI",365,629,10438
"36","000","54","000","WV","WEST VIRGINIA",360,630,12581
"36","000","31","000","NE","NEBRASKA",303,515,10397
"36","000","02","000","AK","ALASKA",296,554,9876
"36","000","16","000","ID","IDAHO",208,377,9106
"36","000","30","000","MT","MONTANA",180,278,6594
"36","000","56","000","WY","WYOMING",126,194,4187
"36","000","46","000","SD","SOUTH DAKOTA",114,202,4065
"36","000","38","000","ND","NORTH DAKOTA",108,188,5007
"37","000","96","000","NC","NC Total Mig - US & For",130911,253855,5890209
"37","000","97","000","NC","NC Total Mig - US",125245,243803,5719655
"37","000","98","000","NC","NC Total Mig - Foreign",5666,10052,170554
"37","000","37","000","NC","NC Non-Migrants",3263662,7224311,174141698
"37","000","12","000","FL","FLORIDA",14123,27125,568126
"37","000","51","000","VA","VIRGINIA",12190,24009,577888
"37","000","45","000","SC","SOUTH CAROLINA",10273,19599,383397
"37","000","36","000","NY","NEW YORK",10175,19175,444896
"37","000","13","000","GA","GEORGIA",7087,14308,309908
"37","000","06","000","CA","CALIFORNIA",6406,13000,325066
"37","000","57","000","FR","Foreign",5666,10052,170554
"37","000","42","000","PA","PENNSYLVANIA",5330,9674,247051
"37","000","48","000","TX","TEXAS",5296,11050,244743
"37","000","39","000","OH","OHIO",5039,9180,232542
"37","000","34","000","NJ","NEW JERSEY",4581,9067,251438
"37","000","24","000","MD","MARYLAND",4306,8285,217728
"37","000","26","000","MI","MICHIGAN",3800,7208,169519
"37","000","47","000","TN","TENNESSEE",3449,6646,146154
"37","000","17","000","IL","ILLINOIS",2700,5226,158431
"37","000","25","000","MA","MASSACHUSETTS",2325,4289,127744
"37","000","09","000","CT","CONNECTICUT",1815,3512,117768
"37","000","18","000","IN","INDIANA",1782,3449,82878
"37","000","04","000","AZ","ARIZONA",1676,3406,73962
"37","000","01","000","AL","ALABAMA",1655,3401,69645
"37","000","53","000","WA","WASHINGTON",1543,3128,77849
"37","000","08","000","CO","COLORADO",1431,2905,68712
"37","000","21","000","KY","KENTUCKY",1407,2999,59648
"37","000","29","000","MO","MISSOURI",1316,2595,60708
"37","000","54","000","WV","WEST VIRGINIA",1246,2256,49689
"37","000","55","000","WI","WISCONSIN",1152,2245,57920
"37","000","22","000","LA","LOUISIANA",996,2064,48520
"37","000","27","000","MN","MINNESOTA",841,1576,53024
"37","000","28","000","MS","MISSISSIPPI",820,1613,33014
"37","000","15","000","HI","HAWAII",740,1700,31737
"37","000","20","000","KS","KANSAS",738,1687,38535
"37","000","40","000","OK","OKLAHOMA",714,1530,25567
"37","000","32","000","NV","NEVADA",696,1319,29418
"37","000","33","000","NH","NEW HAMPSHIRE",689,1211,29482
"37","000","19","000","IA","IOWA",621,1194,28440
"37","000","23","000","ME","MAINE",612,1163,24929
"37","000","41","000","OR","OREGON",591,1117,29663
"37","000","11","000","DC","DISTRICT OF COLUMBIA",555,817,28119
"37","000","05","000","AR","ARKANSAS",547,1143,23830
"37","000","10","000","DE","DELAWARE",516,953,23021
"37","000","35","000","NM","NEW MEXICO",485,985,21429
"37","000","02","000","AK","ALASKA",480,1086,20199
"37","000","44","000","RI","RHODE ISLAND",456,851,19772
"37","000","50","000","VT","VERMONT",428,727,17418
"37","000","49","000","UT","UTAH",426,1026,19055
"37","000","31","000","NE","NEBRASKA",326,633,15252
"37","000","16","000","ID","IDAHO",252,529,10658
"37","000","30","000","MT","MONTANA",173,326,6539
"37","000","46","000","SD","SOUTH DAKOTA",156,292,5372
"37","000","38","000","ND","NORTH DAKOTA",148,293,9332
"37","000","56","000","WY","WYOMING",136,231,3918
"38","000","96","000","ND","ND Total Mig - US & For",11114,19562,402941
"38","000","97","000","ND","ND Total Mig - US",10538,18640,390284
"38","000","98","000","ND","ND Total Mig - Foreign",576,922,12657
"38","000","38","000","ND","ND Non-Migrants",258096,533895,15138131
"38","000","27","000","MN","MINNESOTA",3872,6020,130578
"38","000","46","000","SD","SOUTH DAKOTA",739,1367,26214
"38","000","57","000","FR","Foreign",576,922,12657
"38","000","30","000","MT","MONTANA",572,1016,23675
"38","000","06","000","CA","CALIFORNIA",442,765,15060
"38","000","48","000","TX","TEXAS",435,916,17663
"38","000","08","000","CO","COLORADO",364,689,16280
"38","000","04","000","AZ","ARIZONA",292,547,11501
"38","000","12","000","FL","FLORIDA",271,485,8993
"38","000","53","000","WA","WASHINGTON",271,513,9704
"38","000","55","000","WI","WISCONSIN",245,424,9389
"38","000","56","000","WY","WYOMING",217,423,11818
"38","000","31","000","NE","NEBRASKA",172,345,6961
"38","000","19","000","IA","IOWA",171,361,9412
