29 000 39 000 OH OHIO                                  1143       2169       58799
29 000 51 000 VA VIRGINIA                              1105       2075       60193
29 000 18 000 IN INDIANA                               1102       2129       49595
29 000 53 000 WA WASHINGTON                            1097       2096       48692
29 000 31 000 NE NEBRASKA                               976       1879       42919
29 000 26 000 MI MICHIGAN                               856       1681       37956
29 000 22 000 LA LOUISIANA                              803       1511       28931
29 000 21 000 KY KENTUCKY                               784       1608       32860
29 000 42 000 PA PENNSYLVANIA                           756       1441       40930
29 000 27 000 MN MINNESOTA                              755       1442       38669
29 000 55 000 WI WISCONSIN                              741       1438       38313
29 000 01 000 AL ALABAMA                                653       1321       28602
29 000 41 000 OR OREGON                                 567       1029       21930
29 000 45 000 SC SOUTH CAROLINA                         552       1075       28990
29 000 32 000 NV NEVADA                                 551       1004       26622
29 000 24 000 MD MARYLAND                               543        975       28863
29 000 28 000 MS MISSISSIPPI                            519       1057       16577
29 000 34 000 NJ NEW JERSEY                             435        738       25442
29 000 25 000 MA MASSACHUSETTS                          429        689       28469
29 000 49 000 UT UTAH                                   409        904       16118
29 000 35 000 NM NEW MEXICO                             370        677       15526
29 000 15 000 HI HAWAII                                 300        638       11945
29 000 56 000 WY WYOMING                                247        453        9619
29 000 46 000 SD SOUTH DAKOTA                           244        498       10534
29 000 02 000 AK ALASKA                                 236        538        8350
29 000 11 000 DC DISTRICT OF COLUMBIA                   211        242        9436
29 000 09 000 CT CONNECTICUT                            208        372       12527
29 000 30 000 MT MONTANA                                181        395        7163
29 000 16 000 ID IDAHO                                  172        356        6862
29 000 54 000 WV WEST VIRGINIA                          114        206        3221
29 000 38 000 ND NORTH DAKOTA                            98        189        3888
29 000 33 000 NH NEW HAMPSHIRE                           84        147        7493
29 000 23 000 ME MAINE                                   81        151        3838
29 000 10 000 DE DELAWARE                                57        109        2825
29 000 44 000 RI RHODE ISLAND                            57        107        2301
29 000 50 000 VT VERMONT                                 43         70        2480
30 000 96 000 MT MT Total Mig - US & For              14806      26486      528266
30 000 97 000 MT MT Total Mig - US                    14498      25971      517427
30 000 98 000 MT MT Total Mig - Foreign                 308        515       10838
30 000 30 000 MT MT Non-Migrants                     368627     752908    18049174
30 000 53 000 WA WASHINGTON                            1882       3203       62826
30 000 06 000 CA CALIFORNIA                            1174       2014       38515
30 000 56 000 WY WYOMING                                946       1709       40417
30 000 08 000 CO COLORADO                               943       1664       31419
30 000 16 000 ID IDAHO                                  885       1695       32021
30 000 41 000 OR OREGON                                 882       1432       26977
30 000 48 000 TX TEXAS                                  714       1367       24973
30 000 04 000 AZ ARIZONA                                612       1091       27359
30 000 38 000 ND NORTH DAKOTA                           572       1016       23675
30 000 49 000 UT UTAH                                   457        891       18195
30 000 02 000 AK ALASKA                                 375        670       15514
30 000 32 000 NV NEVADA                                 362        659       17552
30 000 12 000 FL FLORIDA                                345        647       11055
30 000 27 000 MN MINNESOTA                              316        556       10002
30 000 57 000 FR Foreign                                308        515       10838
30 000 46 000 SD SOUTH DAKOTA                           237        452        8158
30 000 17 000 IL ILLINOIS                               206        317        6276
30 000 35 000 NM NEW MEXICO                             201        400        8228
30 000 51 000 VA VIRGINIA                               198        350        7834
30 000 55 000 WI WISCONSIN                              187        329        5398
30 000 36 000 NY NEW YORK                               180        278        6594
30 000 37 000 NC NORTH CAROLINA                         173        326        6539
30 000 42 000 PA PENNSYLVANIA                           173        299        5678
30 000 13 000 GA GEORGIA                                161        294        5348
30 000 40 000 OK OKLAHOMA                               151        338        5106
30 000 47 000 TN TENNESSEE                              149        297        4593
30 000 26 000 MI MICHIGAN                               148        257        5462
30 000 29 000 MO MISSOURI                               148        304        2390
30 000 39 000 OH OHIO                                   148        272        5010
30 000 20 000 KS KANSAS                                 138        278        4796
30 000 31 000 NE NEBRASKA                               133        239        3600
30 000 19 000 IA IOWA                                   129        215        5341
30 000 18 000 IN INDIANA                                106        202        2845
30 000 15 000 HI HAWAII                                 103        168        3179
30 000 25 000 MA MASSACHUSETTS                          103        152        3151
30 000 24 000 MD MARYLAND                                91        160        4037
30 000 05 000 AR ARKANSAS                                88        204        3294
30 000 22 000 LA LOUISIANA                               82        150        2993
30 000 01 000 AL ALABAMA                                 79        157        3101
30 000 45 000 SC SOUTH CAROLINA                          77        159        2290
30 000 21 000 KY KENTUCKY                                75        167        2797
30 000 23 000 ME MAINE                                   68        114        2596
30 000 28 000 MS MISSISSIPPI                             49         91        2215
30 000 50 000 VT VERMONT                                 46         64        1416
30 000 09 000 CT CONNECTICUT                             41         66        1697
30 000 33 000 NH NEW HAMPSHIRE                           41         63        1441
30 000 54 000 WV WEST VIRGINIA                           37         80        1269
30 000 34 000 NJ NEW JERSEY                              36         47         840
30 000 11 000 DC DISTRICT OF COLUMBIA                    29         31         827
30 000 10 000 DE DELAWARE                                11         21         374
30 000 44 000 RI RHODE ISLAND                            11         16         213
31 000 96 000 NE NE Total Mig - US & For              21524      41083      962942
31 000 97 000 NE NE Total Mig - US                    21103      40282      948901
31 000 98 000 NE NE Total Mig - Foreign                 421        801       14041
31 000 31 000 NE NE Non-Migrants                     684154    1497466    38927590
31 000 19 000 IA IOWA                                  2991       5693      112193
31 000 48 000 TX TEXAS                                 1867       3977       86462
31 000 08 000 CO COLORADO                              1690       3027       73898
31 000 20 000 KS KANSAS                                1425       2666       58641
31 000 06 000 CA CALIFORNIA                            1187       2102       47694
31 000 29 000 MO MISSOURI                              1072       1986       44114
31 000 46 000 SD SOUTH DAKOTA                           978       1781       40467
31 000 04 000 AZ ARIZONA                                761       1341       37970
31 000 12 000 FL FLORIDA                                702       1329       46772
31 000 27 000 MN MINNESOTA                              687       1230       30972
31 000 17 000 IL ILLINOIS                               638       1138       31591
31 000 56 000 WY WYOMING                                584       1173       31240
31 000 53 000 WA WASHINGTON                             430        861       18130
31 000 57 000 FR Foreign                                421        801       14041
31 000 51 000 VA VIRGINIA                               374        784       21406
31 000 40 000 OK OKLAHOMA                               363        778       14177
31 000 37 000 NC NORTH CAROLINA                         326        633       15252
31 000 13 000 GA GEORGIA                                314        598       13652
31 000 55 000 WI WISCONSIN                              306        604       14941
31 000 36 000 NY NEW YORK                               303        515       10397
31 000 39 000 OH OHIO                                   259        501       11447
31 000 47 000 TN TENNESSEE                              252        472       10461
31 000 32 000 NV NEVADA                                 249        443       14863
31 000 18 000 IN INDIANA                                222        473       10385
31 000 49 000 UT UTAH                                   219        458       10774
31 000 05 000 AR ARKANSAS                               217        474        9343
31 000 26 000 MI MICHIGAN                               214        434       10792
31 000 41 000 OR OREGON                                 200        362        8276
31 000 24 000 MD MARYLAND                               199        358        9033
31 000 42 000 PA PENNSYLVANIA                           182        336       10352
31 000 35 000 NM NEW MEXICO                             177        371        7723
31 000 38 000 ND NORTH DAKOTA                           172        345        6961
31 000 01 000 AL ALABAMA                                148        321        9912
31 000 30 000 MT MONTANA                                148        291        6831
31 000 22 000 LA LOUISIANA                              137        288        5054
31 000 45 000 SC SOUTH CAROLINA                         134        258        5964
31 000 02 000 AK ALASKA                                 129        283        4924
31 000 16 000 ID IDAHO                                  114        257        6272
31 000 28 000 MS MISSISSIPPI                            113        241        8751
31 000 25 000 MA MASSACHUSETTS                          111        172        4756
31 000 21 000 KY KENTUCKY                               105        210        3623
31 000 34 000 NJ NEW JERSEY                              89        175        5684
31 000 15 000 HI HAWAII                                  88        164        4528
31 000 11 000 DC DISTRICT OF COLUMBIA                    58         68        2345
31 000 09 000 CT CONNECTICUT                             56         98        3082
31 000 54 000 WV WEST VIRGINIA                           25         41        1164
31 000 33 000 NH NEW HAMPSHIRE                           22         35        2181
31 000 10 000 DE DELAWARE                                18         39        1038
31 000 44 000 RI RHODE ISLAND                            18         35         929
31 000 23 000 ME MAINE                                   15         35         637
31 000 50 000 VT VERMONT                                 15         28         846
32 000 96 000 NV NV Total Mig - US & For              52522     100145     2031650
32 000 97 000 NV NV Total Mig - US                    51392      98102     1978693
32 000 98 000 NV NV Total Mig - Foreign                1130       2043       52957
32 000 32 000 NV NV Non-Migrants                     957278    2053771    54369488
32 000 06 000 CA CALIFORNIA                           14855      28351      459930
32 000 48 000 TX TEXAS                                 3605       7396      146146
32 000 04 000 AZ ARIZONA                               3586       7067      150175
32 000 53 000 WA WASHINGTON                            2463       4730      113061
32 000 49 000 UT UTAH                                  2427       5556       93153
32 000 12 000 FL FLORIDA                               2151       3702       89374
32 000 08 000 CO COLORADO                              1910       3708       86355
32 000 41 000 OR OREGON                                1646       2970       57112
32 000 17 000 IL ILLINOIS                              1248       2202       52315
32 000 36 000 NY NEW YORK                              1205       1884       45161
32 000 57 000 FR Foreign                               1130       2043       52957
32 000 16 000 ID IDAHO                                 1054       2253       39624
32 000 35 000 NM NEW MEXICO                             940       1923       39537
32 000 26 000 MI MICHIGAN                               787       1407       28861
32 000 15 000 HI HAWAII                                 784       1452       26355
32 000 51 000 VA VIRGINIA                               778       1496       37340
32 000 39 000 OH OHIO                                   766       1322       30806
32 000 13 000 GA GEORGIA                                722       1415       32605
32 000 37 000 NC NORTH CAROLINA                         696       1319       29418
32 000 42 000 PA PENNSYLVANIA                           689       1159       26163
32 000 29 000 MO MISSOURI                               601       1121       22157
32 000 40 000 OK OKLAHOMA                               562       1134       21299
32 000 47 000 TN TENNESSEE                              497        945       37791
32 000 55 000 WI WISCONSIN                              486        788       17614
32 000 27 000 MN MINNESOTA                              485        840       26846
32 000 18 000 IN INDIANA                                481        882       17092
32 000 34 000 NJ NEW JERSEY                             434        715       22950
32 000 30 000 MT MONTANA                                425        793       15965
32 000 20 000 KS KANSAS                                 402        836       21394
32 000 22 000 LA LOUISIANA                              388        748       15724
32 000 56 000 WY WYOMING                                375        814       15421
32 000 24 000 MD MARYLAND                               365        647       15405
32 000 25 000 MA MASSACHUSETTS                          364        519       16123
32 000 02 000 AK ALASKA                                 330        632       13012
32 000 05 000 AR ARKANSAS                               312        598       10872
32 000 45 000 SC SOUTH CAROLINA                         304        571       12741
32 000 19 000 IA IOWA                                   298        579       14581
32 000 31 000 NE NEBRASKA                               273        538       10923
32 000 01 000 AL ALABAMA                                272        555       12239
32 000 21 000 KY KENTUCKY                               228        447        8489
32 000 28 000 MS MISSISSIPPI                            206        425        5930
32 000 46 000 SD SOUTH DAKOTA                           190        347        9058
32 000 09 000 CT CONNECTICUT                            186        299        7991
32 000 38 000 ND NORTH DAKOTA                           126        226        4618
32 000 33 000 NH NEW HAMPSHIRE                           89        156        3848
32 000 54 000 WV WEST VIRGINIA                           81        136        3102
32 000 23 000 ME MAINE                                   72        112        2401
32 000 11 000 DC DISTRICT OF COLUMBIA                    69         85        2593
32 000 44 000 RI RHODE ISLAND                            67        107        2850
32 000 50 000 VT VERMONT                                 61        101        2306
32 000 10 000 DE DELAWARE                                51         94        1867
33 000 96 000 NH NH Total Mig - US & For              21259      34401      970764
33 000 97 000 NH NH Total Mig - US                    20885      33779      954232
33 000 98 000 NH NH Total Mig - Foreign                 374        622       16532
33 000 33 000 NH NH Non-Migrants                     527531    1083445    34455102
33 000 25 000 MA MASSACHUSETTS                         6077       9124      277745
33 000 12 000 FL FLORIDA                               1911       3216       93235
33 000 23 000 ME MAINE                                 1838       3081       73481
33 000 50 000 VT VERMONT                               1321       2152       50386
33 000 36 000 NY NEW YORK                              1116       1665       47347
33 000 06 000 CA CALIFORNIA                             864       1302       42729
33 000 37 000 NC NORTH CAROLINA                         689       1211       29482
33 000 51 000 VA VIRGINIA                               586       1041       29701
33 000 09 000 CT CONNECTICUT                            566        880       29682
33 000 48 000 TX TEXAS                                  550       1052       29009
33 000 42 000 PA PENNSYLVANIA                           432        755       23565
33 000 57 000 FR Foreign                                374        622       16532
33 000 08 000 CO COLORADO                               368        526       14068
33 000 04 000 AZ ARIZONA                                359        570       14770
33 000 45 000 SC SOUTH CAROLINA                         336        623       16928
33 000 13 000 GA GEORGIA                                307        550       13512
33 000 34 000 NJ NEW JERSEY                             304        497       16378
33 000 44 000 RI RHODE ISLAND                           259        400       13491
33 000 53 000 WA WASHINGTON                             244        400       12114
33 000 24 000 MD MARYLAND                               218        387       12641
33 000 17 000 IL ILLINOIS                               202        328       12278
33 000 47 000 TN TENNESSEE                              189        338        7767
33 000 39 000 OH OHIO                                   174        323        9016
33 000 41 000 OR OREGON                                 156        239        5978
33 000 26 000 MI MICHIGAN                               122        227        6075
33 000 55 000 WI WISCONSIN                              110        207        7188
33 000 21 000 KY KENTUCKY                               103        191        3956
33 000 18 000 IN INDIANA                                101        174        4057
33 000 29 000 MO MISSOURI                                99        193        5918
33 000 49 000 UT UTAH                                    99        182        4133
33 000 15 000 HI HAWAII                                  94        152        3862
33 000 32 000 NV NEVADA                                  92        140        4338
33 000 11 000 DC DISTRICT OF COLUMBIA                    88        101        3279
33 000 27 000 MN MINNESOTA                               85        157        4946
33 000 35 000 NM NEW MEXICO                              83        139        3035
33 000 01 000 AL ALABAMA                                 80        143        3453
33 000 02 000 AK ALASKA                                  69        112        2322
33 000 40 000 OK OKLAHOMA                                69        125        2061
33 000 30 000 MT MONTANA                                 67         95        2432
33 000 22 000 LA LOUISIANA                               60         97        2085
33 000 20 000 KS KANSAS                                  57        114        2973
33 000 19 000 IA IOWA                                    54         95        2072
33 000 05 000 AR ARKANSAS                                51         79        1712
33 000 54 000 WV WEST VIRGINIA                           42         66        1570
33 000 10 000 DE DELAWARE                                38         73        1862
33 000 28 000 MS MISSISSIPPI                             38         67        1142
33 000 56 000 WY WYOMING                                 36         47        1308
33 000 16 000 ID IDAHO                                   26         46        1011
33 000 31 000 NE NEBRASKA                                26         48        1070
33 000 38 000 ND NORTH DAKOTA                            15         22         319
33 000 46 000 SD SOUTH DAKOTA                            15         27         749
34 000 96 000 NJ NJ Total Mig - US & For              95476     167526     6197059
34 000 97 000 NJ NJ Total Mig - US                    92412     161814     5968435
34 000 98 000 NJ NJ Total Mig - Foreign                3064       5712      228625
34 000 34 000 NJ NJ Non-Migrants                    3369279    7191252   259862783
34 000 36 000 NY NEW YORK                             20937      32638     1331301
34 000 42 000 PA PENNSYLVANIA                         15116      26601      882495
34 000 12 000 FL FLORIDA                              10630      19085      747911
34 000 06 000 CA CALIFORNIA                            5036       8466      379804
34 000 37 000 NC NORTH CAROLINA                        4581       9067      251438
34 000 51 000 VA VIRGINIA                              3867       6909      234950
34 000 48 000 TX TEXAS                                 3273       6837      251564
34 000 57 000 FR Foreign                               3064       5712      228625
34 000 13 000 GA GEORGIA                               2819       5713      145476
34 000 24 000 MD MARYLAND                              2799       4815      167577
34 000 25 000 MA MASSACHUSETTS                         2547       4087      191545
34 000 45 000 SC SOUTH CAROLINA                        1999       3823      124934
34 000 09 000 CT CONNECTICUT                           1754       3155      173216
34 000 10 000 DE DELAWARE                              1691       3072       95807
34 000 17 000 IL ILLINOIS                              1554       2815      139738
34 000 39 000 OH OHIO                                  1262       2447       77609
34 000 04 000 AZ ARIZONA                               1141       2064       67271
34 000 08 000 CO COLORADO                               971       1649       61537
34 000 53 000 WA WASHINGTON                             834       1455       64958
34 000 47 000 TN TENNESSEE                              796       1517       46872
34 000 26 000 MI MICHIGAN                               642       1202       38626
34 000 11 000 DC DISTRICT OF COLUMBIA                   590        676       28773
34 000 32 000 NV NEVADA                                 582        976       31213
34 000 18 000 IN INDIANA                                486        980       29453
34 000 29 000 MO MISSOURI                               408        805       27399
34 000 27 000 MN MINNESOTA                              402        769       32329
34 000 21 000 KY KENTUCKY                               391        722       22304
34 000 19 000 IA IOWA                                   380        670       18522
34 000 01 000 AL ALABAMA                                375        733       20845
34 000 22 000 LA LOUISIANA                              375        688       17185
34 000 44 000 RI RHODE ISLAND                           364        567       18756
34 000 33 000 NH NEW HAMPSHIRE                          331        621       29516
34 000 55 000 WI WISCONSIN                              323        574       23155
34 000 23 000 ME MAINE                                  300        479       16889
34 000 15 000 HI HAWAII                                 291        456       20178
34 000 41 000 OR OREGON                                 287        457       13696
34 000 50 000 VT VERMONT                                278        455       18938
34 000 40 000 OK OKLAHOMA                               259        485       12289
34 000 54 000 WV WEST VIRGINIA                          247        438       11296
34 000 49 000 UT UTAH                                   222        423       16080
34 000 20 000 KS KANSAS                                 221        469       15838
34 000 35 000 NM NEW MEXICO                             200        341       12809
34 000 05 000 AR ARKANSAS                               190        392       12384
34 000 28 000 MS MISSISSIPPI                            155        325       10392
34 000 31 000 NE NEBRASKA                               124        221        6502
34 000 02 000 AK ALASKA                                 110        211        4416
34 000 30 000 MT MONTANA                                 78        138        3530
34 000 16 000 ID IDAHO                                   70        123       14169
34 000 56 000 WY WYOMING                                 49         64        1462
34 000 46 000 SD SOUTH DAKOTA                            38         71        1844
34 000 38 000 ND NORTH DAKOTA                            37         68        1647
35 000 96 000 NM NM Total Mig - US & For              28597      56572     1231987
35 000 97 000 NM NM Total Mig - US                    27814      54991     1203095
35 000 98 000 NM NM Total Mig - Foreign                 783       1581       28893
35 000 35 000 NM NM Non-Migrants                     713850    1522280    34007287
35 000 48 000 TX TEXAS                                 6744      14345      286143
35 000 04 000 AZ ARIZONA                               3536       7205      126935
35 000 08 000 CO COLORADO                              2547       4742      108100
35 000 06 000 CA CALIFORNIA                            2501       4322      111529
35 000 12 000 FL FLORIDA                                949       1750       48348
35 000 53 000 WA WASHINGTON                             787       1431       37723
35 000 57 000 FR Foreign                                783       1581       28893
35 000 40 000 OK OKLAHOMA                               744       1616       31285
35 000 32 000 NV NEVADA                                 678       1281       28953
35 000 51 000 VA VIRGINIA                               599       1291       37949
35 000 49 000 UT UTAH                                   554       1248       20938
35 000 41 000 OR OREGON                                 493        814       21137
35 000 37 000 NC NORTH CAROLINA                         485        985       21429
35 000 36 000 NY NEW YORK                               414        668       18554
35 000 13 000 GA GEORGIA                                396        783       15616
35 000 17 000 IL ILLINOIS                               387        709       16514
35 000 20 000 KS KANSAS                                 351        798       14528
35 000 29 000 MO MISSOURI                               342        661       13599
35 000 39 000 OH OHIO                                   315        635       16004
35 000 42 000 PA PENNSYLVANIA                           273        495       16732
35 000 24 000 MD MARYLAND                               267        523       14967
35 000 47 000 TN TENNESSEE                              267        533       12808
35 000 26 000 MI MICHIGAN                               248        485        9775
35 000 05 000 AR ARKANSAS                               240        482        8870
35 000 22 000 LA LOUISIANA                              240        482       10829
35 000 45 000 SC SOUTH CAROLINA                         228        505       11612
35 000 16 000 ID IDAHO                                  219        484       10461
35 000 27 000 MN MINNESOTA                              214        387        9315
35 000 01 000 AL ALABAMA                                211        475       11870
35 000 55 000 WI WISCONSIN                              207        351        8071
35 000 56 000 WY WYOMING                                202        445        9104
35 000 25 000 MA MASSACHUSETTS                          198        297        9432
35 000 18 000 IN INDIANA                                192        333        8576
35 000 02 000 AK ALASKA                                 188        399        7607
35 000 30 000 MT MONTANA                                177        345        8056
35 000 31 000 NE NEBRASKA                               156        327        5843
35 000 15 000 HI HAWAII                                 152        303        6239
35 000 21 000 KY KENTUCKY                               142        283        5405
35 000 34 000 NJ NEW JERSEY                             135        205        5724
35 000 19 000 IA IOWA                                   129        246        4653
35 000 46 000 SD SOUTH DAKOTA                           117        270        5166
35 000 09 000 CT CONNECTICUT                             90        151        4333
35 000 28 000 MS MISSISSIPPI                             90        188        4152
35 000 38 000 ND NORTH DAKOTA                            79        170        3509
35 000 11 000 DC DISTRICT OF COLUMBIA                    78         85        2777
35 000 23 000 ME MAINE                                   65        120        3106
35 000 33 000 NH NEW HAMPSHIRE                           54         91        2528
35 000 54 000 WV WEST VIRGINIA                           45         94        1586
35 000 50 000 VT VERMONT                                 36         52        1954
35 000 44 000 RI RHODE ISLAND                            29         51        1886
35 000 10 000 DE DELAWARE                                24         50         866
36 000 96 000 NY NY Total Mig - US & For             188768     325113    11126430
36 000 97 000 NY NY Total Mig - US                   177505     307214    10454886
36 000 98 000 NY NY Total Mig - Foreign               11263      17899      671544
36 000 36 000 NY NY Non-Migrants                    7293843   14771903   467497989
36 000 34 000 NJ NEW JERSEY                           26517      47564     1966626
36 000 12 000 FL FLORIDA                              23654      41371     1386643
36 000 42 000 PA PENNSYLVANIA                         14333      27186      668723
36 000 06 000 CA CALIFORNIA                           13475      19291      932218
36 000 57 000 FR Foreign                              11263      17899      671544
36 000 37 000 NC NORTH CAROLINA                       10175      19175      444896
36 000 09 000 CT CONNECTICUT                           8933      15878      845064
36 000 25 000 MA MASSACHUSETTS                         8499      12581      515913
36 000 51 000 VA VIRGINIA                              7588      13092      388424
36 000 48 000 TX TEXAS                                 7491      14129      412660
36 000 13 000 GA GEORGIA                               6872      13306      292960
36 000 24 000 MD MARYLAND                              4823       7760      241270
36 000 45 000 SC SOUTH CAROLINA                        3890       7124      209292
36 000 17 000 IL ILLINOIS                              3668       5573      276492
36 000 39 000 OH OHIO                                  3065       5494      157580
36 000 04 000 AZ ARIZONA                               2746       4603      136990
36 000 08 000 CO COLORADO                              2349       3565      113788
36 000 53 000 WA WASHINGTON                            2303       3663      127231
36 000 47 000 TN TENNESSEE                             2005       3653       91854
36 000 26 000 MI MICHIGAN                              1855       3208      106854
36 000 11 000 DC DISTRICT OF COLUMBIA                  1766       2072      113360
36 000 32 000 NV NEVADA                                1439       2284       78410
36 000 50 000 VT VERMONT                               1344       2041       59194
36 000 27 000 MN MINNESOTA                             1235       1906       63719
36 000 18 000 IN INDIANA                               1171       2143       53548
36 000 41 000 OR OREGON                                1139       1622       59694
36 000 33 000 NH NEW HAMPSHIRE                         1093       1782       66424
36 000 29 000 MO MISSOURI                              1073       1889       49739
36 000 44 000 RI RHODE ISLAND                          1063       1773       53006
36 000 01 000 AL ALABAMA                               1037       2027       42898
36 000 22 000 LA LOUISIANA                              985       1701       40715
36 000 55 000 WI WISCONSIN                              919       1602       53477
36 000 21 000 KY KENTUCKY                               890       1718       35559
36 000 10 000 DE DELAWARE                               866       1634       45841
36 000 23 000 ME MAINE                                  758       1280       39013
36 000 40 000 OK OKLAHOMA                               731       1461       27940
36 000 15 000 HI HAWAII                                 721       1132       28284
36 000 20 000 KS KANSAS                                 641       1329       29453
36 000 35 000 NM NEW MEXICO                             620       1009       34162
36 000 49 000 UT UTAH                                   565       1040       29628
36 000 19 000 IA IOWA                                   493        820       33040
36 000 28 000 MS MISSISSIPPI                            418        771       12192
36 000 05 000 AR ARKANSAS                               407        775       18302
36 000 54 000 WV WEST VIRGINIA                          375        655       14615
36 000 02 000 AK ALASKA                                 357        592       11439
36 000 31 000 NE NEBRASKA                               284        473       12246
36 000 30 000 MT MONTANA                                249        383        9479
36 000 16 000 ID IDAHO                                  246        464        9495
36 000 56 000 WY WYOMING                                144        224        5169
36 000 46 000 SD SOUTH DAKOTA                           118        211        4947
36 000 38 000 ND NORTH DAKOTA                           117        185        4422
37 000 96 000 NC NC Total Mig - US & For             104701     206818     4442517
37 000 97 000 NC NC Total Mig - US                   101290     199613     4301037
37 000 98 000 NC NC Total Mig - Foreign                3411       7205      141480
37 000 37 000 NC NC Non-Migrants                    3263662    7224311   174141698
37 000 45 000 SC SOUTH CAROLINA                       11166      22137      503368
37 000 51 000 VA VIRGINIA                             10840      21705      467263
37 000 12 000 FL FLORIDA                               9551      18219      422070
37 000 13 000 GA GEORGIA                               6763      13639      274203
37 000 48 000 TX TEXAS                                 6298      14001      277060
37 000 36 000 NY NEW YORK                              5913      10567      208755
37 000 06 000 CA CALIFORNIA                            5235      10230      244909
37 000 42 000 PA PENNSYLVANIA                          3630       6656      152566
37 000 47 000 TN TENNESSEE                             3505       6983      147638
37 000 57 000 FR Foreign                               3411       7205      141480
37 000 24 000 MD MARYLAND                              3187       5984      126750
37 000 39 000 OH OHIO                                  2920       5430      113046
37 000 34 000 NJ NEW JERSEY                            2160       4075       88549
37 000 17 000 IL ILLINOIS                              1959       3693       97568
37 000 25 000 MA MASSACHUSETTS                         1716       2907       79941
37 000 53 000 WA WASHINGTON                            1656       3322       69059
37 000 08 000 CO COLORADO                              1640       3253       74909
37 000 01 000 AL ALABAMA                               1615       3525       69253
37 000 26 000 MI MICHIGAN                              1562       2846       57663
37 000 04 000 AZ ARIZONA                               1436       2918       65933
37 000 21 000 KY KENTUCKY                              1405       2997       55576
37 000 54 000 WV WEST VIRGINIA                         1356       2770       41706
37 000 18 000 IN INDIANA                               1328       2684       55662
37 000 22 000 LA LOUISIANA                             1203       2487       42231
37 000 29 000 MO MISSOURI                              1108       2307       49104
37 000 09 000 CT CONNECTICUT                            854       1575       40174
37 000 40 000 OK OKLAHOMA                               819       1883       30229
37 000 55 000 WI WISCONSIN                              758       1440       32318
37 000 20 000 KS KANSAS                                 732       1668       31290
37 000 28 000 MS MISSISSIPPI                            717       1484       33343
37 000 11 000 DC DISTRICT OF COLUMBIA                   701        929       25614
37 000 27 000 MN MINNESOTA                              668       1322       31354
37 000 15 000 HI HAWAII                                 664       1594       26007
37 000 41 000 OR OREGON                                 590       1039       23665
37 000 05 000 AR ARKANSAS                               560       1220       24194
37 000 32 000 NV NEVADA                                 552       1014       26358
37 000 19 000 IA IOWA                                   546       1063       23561
37 000 02 000 AK ALASKA                                 466       1082       17348
37 000 49 000 UT UTAH                                   410        915       16693
37 000 35 000 NM NEW MEXICO                             404        851       22276
37 000 33 000 NH NEW HAMPSHIRE                          397        723       18892
37 000 10 000 DE DELAWARE                               381        709       14580
37 000 23 000 ME MAINE                                  314        580       12946
37 000 44 000 RI RHODE ISLAND                           260        544        9374
37 000 31 000 NE NEBRASKA                               253        542       12523
37 000 50 000 VT VERMONT                                223        386        9133
37 000 16 000 ID IDAHO                                  220        451        8009
37 000 56 000 WY WYOMING                                213        396       10517
37 000 30 000 MT MONTANA                                193        361        7173
37 000 46 000 SD SOUTH DAKOTA                           136        285        4952
37 000 38 000 ND NORTH DAKOTA                           107        222        3730
38 000 96 000 ND ND Total Mig - US & For              10139      18549      421129
38 000 97 000 ND ND Total Mig - US                     9803      17842      409862
38 000 98 000 ND ND Total Mig - Foreign                 336        707       11267
38 000 38 000 ND ND Non-Migrants                     258096     533895    15138131
38 000 27 000 MN MINNESOTA                             3245       5391      130119
38 000 46 000 SD SOUTH DAKOTA                           708       1391       25118
38 000 48 000 TX TEXAS                                  481        990       19626
38 000 08 000 CO COLORADO                               426        761       17697
38 000 30 000 MT MONTANA                                418        746       13907
38 000 06 000 CA CALIFORNIA                             405        636       13685
38 000 57 000 FR Foreign                                336        707       11267
38 000 04 000 AZ ARIZONA                                320        539       26436
38 000 53 000 WA WASHINGTON                             288        521       11136
38 000 12 000 FL FLORIDA                                217        407        8087
38 000 55 000 WI WISCONSIN                              184        323        7137
38 000 19 000 IA IOWA                                   181        331        7808
38 000 17 000 IL ILLINOIS                               172        348        8842
38 000 56 000 WY WYOMING                                158        291        7103
38 000 31 000 NE NEBRASKA                               154        307        6751
38 000 37 000 NC NORTH CAROLINA                         148        293        9332
38 000 20 000 KS KANSAS                                 141        264        5091
38 000 32 000 NV NEVADA                                 138        253        5830
38 000 41 000 OR OREGON                                 128        196        3254
38 000 51 000 VA VIRGINIA                               122        241        5843
38 000 29 000 MO MISSOURI                               114        241        5334
38 000 39 000 OH OHIO                                   110        239        4979
38 000 36 000 NY NEW YORK                               108        188        5007
38 000 02 000 AK ALASKA                                 107        223        4682
38 000 13 000 GA GEORGIA                                105        219        4909
38 000 40 000 OK OKLAHOMA                                98        202        4222
38 000 26 000 MI MICHIGAN                                97        182        3487
38 000 35 000 NM NEW MEXICO                              85        192        4183
38 000 49 000 UT UTAH                                    82        163        3220
38 000 47 000 TN TENNESSEE                               81        173        2808
38 000 16 000 ID IDAHO                                   76        151        3366
38 000 24 000 MD MARYLAND                                74        138        3594
38 000 42 000 PA PENNSYLVANIA                            72        151        3403
38 000 45 000 SC SOUTH CAROLINA                          69        152        2491
38 000 18 000 IN INDIANA                                 68        135        2509
38 000 34 000 NJ NEW JERSEY                              52        118        2657
