05 000 37 000 NC NORTH CAROLINA                         563       1207       24432    23476
05 000 08 000 CO COLORADO                               544       1176       24285    24642
05 000 51 000 VA VIRGINIA                               492       1028       22733    28386
05 000 01 000 AL ALABAMA                                474       1019       19280    24916
05 000 18 000 IN INDIANA                                462        990       17521    19950
05 000 39 000 OH OHIO                                   461        985       21255    22890
05 000 55 000 WI WISCONSIN                              456        963       21402    23792
05 000 53 000 WA WASHINGTON                             394        866       15634    23905
05 000 19 000 IA IOWA                                   375        807       15386    23428
05 000 36 000 NY NEW YORK                               366        761       15688    19755
05 000 27 000 MN MINNESOTA                              315        714       15087    23570
05 000 32 000 NV NEVADA                                 304        593       11075    22954
05 000 42 000 PA PENNSYLVANIA                           291        552       13578    23610
05 000 45 000 SC SOUTH CAROLINA                         260        552       11066    23980
05 000 21 000 KY KENTUCKY                               253        525       10772    21629
05 000 35 000 NM NEW MEXICO                             231        483        9073    25207
05 000 31 000 NE NEBRASKA                               207        443        9857    27678
05 000 24 000 MD MARYLAND                               205        441       18071    29411
05 000 34 000 NJ NEW JERSEY                             185        415       10940    24999
05 000 41 000 OR OREGON                                 175        353        7560    19124
05 000 02 000 AK ALASKA                                 166        353        6841    27968
05 000 25 000 MA MASSACHUSETTS                          153        308        8895    24341
05 000 49 000 UT UTAH                                   144        404        8752    40937
05 000 15 000 HI HAWAII                                 121        271        4131    24117
05 000 09 000 CT CONNECTICUT                             94        188        6598    32499
05 000 56 000 WY WYOMING                                 84        168        4041    25312
05 000 16 000 ID IDAHO                                   82        186        3556    19999
05 000 54 000 WV WEST VIRGINIA                           74        159        3903    28999
05 000 46 000 SD SOUTH DAKOTA                            72        153        4433    30999
05 000 30 000 MT MONTANA                                 63        128        1801    17499
05 000 33 000 NH NEW HAMPSHIRE                           55        110        2495    24999
05 000 44 000 RI RHODE ISLAND                            49         96        1905    23999
05 000 38 000 ND NORTH DAKOTA                            47         90        1701    23749
05 000 10 000 DE DELAWARE                                41         81        2408    24999
05 000 11 000 DC DISTRICT OF COLUMBIA                    41         58        2188    31874
05 000 23 000 ME MAINE                                   40         75        1005    15749
05 000 50 000 VT VERMONT                                 21         42         803    22499
06 000 96 000 CA CA Total Mig - US & For             234018     394070    11214293    23808
06 000 97 000 CA CA Total Mig - US                   207960     357500    10540639    25339
06 000 98 000 CA CA Total Mig - Foreign               26058      36570      673653    11003
06 000 06 000 CA CA Non-Migrants                   11906514   26759630   784094254    37920
06 000 57 000 FR Foreign                              26058      36570      673653    11003
06 000 48 000 TX TEXAS                                16969      31890      877751    25001
06 000 36 000 NY NEW YORK                             13632      19600      907636    31679
06 000 04 000 AZ ARIZONA                              13326      24503      595163    24517
06 000 53 000 WA WASHINGTON                           12412      21995      605141    25201
06 000 32 000 NV NEVADA                               12176      22228      491342    22722
